% Model,model2.mph
% Version,COMSOL 6.1.0.357
% Date,"Jul 6 2023, 10:22"
% Dimension,1
% Nodes,201
% Expressions,27
% Description,Point graph
200.00;0.041219;0.040796;0.041597;0.041317;0.040884;0.041704;0.041429;0.040986;0.041828;0.040785;0.040389;0.041133;0.040877;0.040474;0.041234;0.040983;0.040571;0.041349;0.041752;0.041291;0.042168;0.041858;0.041384;0.042283;0.041980;0.041493;0.042417
205.00;0.042232;0.041799;0.042617;0.042328;0.041886;0.042724;0.042439;0.041987;0.042846;0.041789;0.041384;0.042145;0.041881;0.041468;0.042245;0.041986;0.041564;0.042359;0.042775;0.042303;0.043199;0.042879;0.042396;0.043314;0.043000;0.042503;0.043446
210.00;0.043245;0.042803;0.043639;0.043340;0.042889;0.043744;0.043450;0.042989;0.043865;0.042794;0.042379;0.043158;0.042884;0.042462;0.043257;0.042989;0.042558;0.043370;0.043798;0.043317;0.044231;0.043901;0.043408;0.044345;0.044020;0.043514;0.044476
215.00;0.044260;0.043808;0.044661;0.044353;0.043893;0.044764;0.044462;0.043991;0.044885;0.043799;0.043376;0.044172;0.043889;0.043457;0.044269;0.043992;0.043552;0.044382;0.044822;0.044331;0.045264;0.044923;0.044421;0.045376;0.045041;0.044526;0.045506
220.00;0.045274;0.044813;0.045684;0.045367;0.044897;0.045786;0.045474;0.044994;0.045905;0.044806;0.044373;0.045187;0.044894;0.044453;0.045282;0.044996;0.044547;0.045393;0.045846;0.045346;0.046298;0.045946;0.045435;0.046409;0.046063;0.045538;0.046537
225.00;0.046290;0.045820;0.046708;0.046381;0.045901;0.046808;0.046487;0.045997;0.046925;0.045813;0.045370;0.046202;0.045899;0.045450;0.046296;0.046000;0.045542;0.046406;0.046872;0.046362;0.047332;0.046970;0.046449;0.047441;0.047085;0.046551;0.047569
230.00;0.047307;0.046827;0.047733;0.047396;0.046907;0.047831;0.047500;0.047001;0.047947;0.046821;0.046369;0.047218;0.046906;0.046447;0.047311;0.047005;0.046538;0.047419;0.047899;0.047379;0.048367;0.047994;0.047464;0.048475;0.048108;0.047565;0.048601
235.00;0.048324;0.047835;0.048758;0.048411;0.047913;0.048855;0.048515;0.048006;0.048969;0.047830;0.047368;0.048235;0.047913;0.047444;0.048326;0.048011;0.047534;0.048433;0.048926;0.048396;0.049403;0.049020;0.048480;0.049509;0.049131;0.048579;0.049633
240.00;0.049342;0.048843;0.049785;0.049428;0.048920;0.049880;0.049529;0.049011;0.049992;0.048840;0.048368;0.049253;0.048921;0.048443;0.049342;0.049017;0.048531;0.049447;0.049954;0.049415;0.050440;0.050046;0.049496;0.050544;0.050156;0.049593;0.050666
245.00;0.050361;0.049853;0.050813;0.050445;0.049928;0.050905;0.050545;0.050017;0.051015;0.049850;0.049369;0.050272;0.049930;0.049442;0.050359;0.050024;0.049529;0.050462;0.050984;0.050434;0.051477;0.051073;0.050513;0.051579;0.051181;0.050609;0.051700
